Data,DiÛxido de Enxofre,PartÌculas < 10 µm,DiÛxido de Azoto,”xidos de Azoto,MonÛxido de Azoto,,
(Hora UTC),µg/m3,µg/m3,µg/m3,µg/m3,µg/m3,,
2017-07-26 11:00:00,890,19980,13120,17490,2850,,
2017-07-26 12:00:00,250,27750,11390,14763,2200,,
2017-07-26 13:00:00,590,27750,16330,25821,6190,,
2017-07-26 14:00:00,780,15820,12400,17506,3330,,
2017-07-26 15:00:00,840,15540,11730,18890,4670,,
2017-07-26 16:00:00,850,18870,14860,22557,5020,,
2017-07-26 17:00:00,710,18870,11150,17896,4400,,
2017-07-26 18:00:00,540,13320,18970,29780,7050,,
2017-07-26 19:00:00,420,13320,17590,23953,4150,,
2017-07-26 20:00:00,200,13320,16500,21759,3430,,
2017-07-26 21:00:00,20,13320,11410,13097,1100,,
2017-07-26 22:00:00,30,15540,7020,9167,1400,,
2017-07-26 23:00:00,-90,15540,5280,7258,1290,,
2017-07-27 00:00:00,700,15540,5050,6890,1200,,
2017-07-27 01:00:00,600,15540,3480,6163,1750,,
2017-07-27 02:00:00,580,8050,4260,6177,1250,,
2017-07-27 03:00:00,570,7770,4770,5690,600,,
2017-07-27 04:00:00,480,7770,3870,5005,740,,
2017-07-27 05:00:00,570,7770,11960,14843,1880,,
2017-07-27 06:00:00,440,14150,11330,16405,3310,,
2017-07-27 07:00:00,510,14430,14480,23036,5580,,
2017-07-27 08:00:00,620,12210,12400,23547,7270,,
2017-07-27 09:00:00,940,12210,9530,19834,6720,,
2017-07-27 10:00:00,950,14430,7820,15287,4870,,
2017-07-27 11:00:00,860,14430,8220,15350,4650,,
2017-07-27 12:00:00,470,13320,7610,13498,3840,,
2017-07-27 13:00:00,530,13320,6680,12338,3690,,
2017-07-27 14:00:00,500,7770,6480,11310,3150,,
2017-07-27 15:00:00,340,7770,8070,12670,3000,,
2017-07-27 16:00:00,420,10820,11370,16874,3590,,
2017-07-27 17:00:00,560,11100,11540,20065,5560,,
2017-07-27 18:00:00,460,15260,13960,25582,7580,,
2017-07-27 19:00:00,210,15540,10870,16528,3690,,
2017-07-27 20:00:00,-60,14430,7710,10087,1550,,
2017-07-27 21:00:00,-20,14430,6790,8921,1390,,
2017-07-27 22:00:00,-50,9990,5300,10160,3170,,
2017-07-27 23:00:00,-170,9990,5720,8557,1850,,
2017-07-28 00:00:00,730,7770,7780,10433,1730,,
2017-07-28 01:00:00,860,7770,3490,5223,1130,,
2017-07-28 02:00:00,770,7770,4390,7886,2280,,
2017-07-28 03:00:00,690,7770,4360,7795,2240,,
2017-07-28 04:00:00,790,4720,2790,4967,1420,,
2017-07-28 05:00:00,710,4440,3820,5844,1320,,
2017-07-28 06:00:00,810,3330,12330,18095,3760,,
2017-07-28 07:00:00,740,3330,6450,12644,4040,,
2017-07-28 08:00:00,960,2220,8730,15890,4670,,
2017-07-28 09:00:00,1220,2220,8050,14030,3900,,
2017-07-28 10:00:00,1400,3330,7470,11779,2810,,
2017-07-28 11:00:00,1530,3330,7170,10605,2240,,
2017-07-28 12:00:00,550,4440,10000,16639,4330,,
2017-07-28 13:00:00,750,4440,10940,19634,5670,,
2017-07-28 14:00:00,940,2220,7580,12042,2910,,
2017-07-28 15:00:00,1040,2220,12460,19774,4770,,
2017-07-28 16:00:00,930,8880,11230,17409,4030,,
2017-07-28 17:00:00,920,8880,11800,19098,4760,,
2017-07-28 18:00:00,670,11100,11710,18349,4330,,
2017-07-28 19:00:00,580,11100,13320,20618,4760,,
2017-07-28 20:00:00,310,12210,14710,23710,5870,,
2017-07-28 21:00:00,320,12210,8520,12200,2400,,
2017-07-28 22:00:00,170,14430,9880,13805,2560,,
2017-07-28 23:00:00,150,14430,7210,10154,1920,,
2017-07-29 00:00:00,410,11380,6720,8790,1350,,
2017-07-29 01:00:00,430,11100,4870,6434,1020,,
2017-07-29 02:00:00,550,6660,5450,6370,600,,
2017-07-29 03:00:00,410,6660,4450,6443,1300,,
2017-07-29 04:00:00,380,4440,4280,5430,750,,
2017-07-29 05:00:00,410,4440,5720,7744,1320,,
2017-07-29 06:00:00,350,6660,5780,9429,2380,,
2017-07-29 07:00:00,470,6660,4420,8361,2570,,
2017-07-29 08:00:00,470,4440,4620,9021,2870,,
2017-07-29 09:00:00,710,4440,5100,10160,3300,,
2017-07-29 10:00:00,690,6380,9800,20211,6790,,
2017-07-29 11:00:00,800,6660,6030,10630,3000,,
2017-07-29 12:00:00,480,3610,5330,8381,1990,,
2017-07-29 13:00:00,690,3330,5230,7055,1190,,
2017-07-29 14:00:00,830,14150,7190,9459,1480,,
2017-07-29 15:00:00,950,14430,9200,13432,2760,,
2017-07-29 16:00:00,790,13320,7250,11850,3000,,
2017-07-29 17:00:00,630,13320,8290,12967,3050,,
2017-07-29 18:00:00,400,13320,8300,13145,3160,,
2017-07-29 19:00:00,310,13320,8080,11499,2230,,
2017-07-29 20:00:00,220,12210,8720,15206,4230,,
2017-07-29 21:00:00,140,12210,10810,18308,4890,,
2017-07-29 22:00:00,10,6660,7950,12213,2780,,
2017-07-29 23:00:00,-20,6660,7320,10479,2060,,
2017-07-30 00:00:00,200,5550,6720,11351,3020,,
2017-07-30 01:00:00,200,5550,5630,9586,2580,,
2017-07-30 02:00:00,180,4440,8210,12779,2980,,
2017-07-30 03:00:00,180,4440,5350,8325,1940,,
2017-07-30 04:00:00,200,3330,5940,9865,2560,,
2017-07-30 05:00:00,220,3330,2180,3529,880,,
2017-07-30 06:00:00,160,2220,4360,7151,1820,,
2017-07-30 07:00:00,210,2220,2840,4818,1290,,
2017-07-30 08:00:00,330,1110,3270,6597,2170,,
2017-07-30 09:00:00,440,1110,3230,5714,1620,,
2017-07-30 10:00:00,410,2220,4700,10097,3520,,
2017-07-30 11:00:00,750,2220,5220,9559,2830,,
2017-07-30 12:00:00,610,5550,7140,12307,3370,,
2017-07-30 13:00:00,740,5550,6220,10743,2950,,
2017-07-30 14:00:00,900,3330,,,,,
2017-07-30 15:00:00,910,3330,7180,12148,3240,,
2017-07-30 16:00:00,980,5550,12070,21070,5870,,
2017-07-30 17:00:00,950,5550,11240,18876,4980,,
2017-07-30 18:00:00,760,14430,9560,14926,3500,,
2017-07-30 19:00:00,650,14430,8700,13698,3260,,
2017-07-30 20:00:00,530,17760,6590,9580,1950,,
2017-07-30 21:00:00,380,17760,4650,6505,1210,,
2017-07-30 22:00:00,350,14430,4330,6032,1110,,
2017-07-30 23:00:00,290,14430,5610,6883,830,,
2017-07-31 00:00:00,490,11100,4810,6788,1290,,
2017-07-31 01:00:00,460,11100,4840,6021,770,,
2017-07-31 02:00:00,420,6940,3260,4548,840,,
2017-07-31 03:00:00,370,6660,2090,3899,1180,,
2017-07-31 04:00:00,460,12210,2400,4516,1380,,
2017-07-31 05:00:00,520,12210,5360,6725,890,,
2017-07-31 06:00:00,340,9990,7640,9986,1530,,
2017-07-31 07:00:00,470,9990,7440,11120,2400,,
2017-07-31 08:00:00,590,18870,8700,14572,3830,,
2017-07-31 09:00:00,830,18870,8380,13179,3130,,
2017-07-31 10:00:00,890,13320,7950,13807,3820,,
2017-07-31 11:00:00,1000,13320,6300,9796,2280,,
2017-07-31 12:00:00,320,12210,9160,14005,3160,,
2017-07-31 13:00:00,340,12210,6330,10041,2420,,
2017-07-31 14:00:00,460,7770,6770,10511,2440,,
2017-07-31 15:00:00,620,7770,7720,10787,2000,,
2017-07-31 16:00:00,480,9990,8770,11085,1510,,
2017-07-31 17:00:00,520,9990,8940,11163,1450,,
2017-07-31 18:00:00,530,6660,7030,9529,1630,,
2017-07-31 19:00:00,370,6660,9210,11786,1680,,
2017-07-31 20:00:00,120,9990,7550,10080,1650,,
2017-07-31 21:00:00,150,9990,5120,6439,860,,
2017-07-31 22:00:00,170,18590,4450,5646,780,,
2017-07-31 23:00:00,250,18870,7230,8380,750,,
2017-08-01 00:00:00,140,10270,6070,7297,800,,
2017-08-01 01:00:00,110,9990,5680,6753,700,,
2017-08-01 02:00:00,110,6660,6190,7631,940,,
2017-08-01 03:00:00,290,6660,6260,7701,940,,
2017-08-01 04:00:00,40,5550,6520,8498,1290,,
2017-08-01 05:00:00,170,5550,4660,6454,1170,,
2017-08-01 06:00:00,90,5550,6540,9193,1730,,
2017-08-01 07:00:00,230,5550,10650,16522,3830,,
2017-08-01 08:00:00,320,8880,12970,22676,6330,,
2017-08-01 09:00:00,630,8880,10690,18694,5220,,
2017-08-01 10:00:00,790,8880,12140,20542,5480,,
2017-08-01 11:00:00,760,8880,7460,12014,2970,,
2017-08-01 12:00:00,330,8880,7760,11716,2580,,
2017-08-01 13:00:00,720,8880,5110,7287,1420,,
2017-08-01 14:00:00,650,4720,7060,10341,2140,,
2017-08-01 15:00:00,620,4440,7290,10878,2340,,
2017-08-01 16:00:00,630,5550,9150,14440,3450,,
2017-08-01 17:00:00,510,5550,8060,11495,2240,,
2017-08-01 18:00:00,390,6660,8160,11687,2300,,
2017-08-01 19:00:00,310,6660,7820,10273,1600,,
2017-08-01 20:00:00,270,17480,10690,12852,1410,,
2017-08-01 21:00:00,160,17760,8120,9408,840,,
2017-08-01 22:00:00,290,9160,8810,10573,1150,,
2017-08-01 23:00:00,70,8880,5250,6170,600,,
2017-08-02 00:00:00,510,8880,3690,5009,860,,
2017-08-02 01:00:00,470,8880,3640,4575,610,,
2017-08-02 02:00:00,520,5550,2960,3926,630,,
2017-08-02 03:00:00,530,5550,3190,4831,1070,,
2017-08-02 04:00:00,490,6660,3670,4391,470,,
2017-08-02 05:00:00,520,6660,4000,5503,980,,
2017-08-02 06:00:00,360,4440,7150,10339,2080,,
2017-08-02 07:00:00,440,4440,7720,12136,2880,,
2017-08-02 08:00:00,690,5550,10570,17301,4390,,
2017-08-02 09:00:00,940,5550,11030,17884,4470,,
2017-08-02 10:00:00,1230,10820,7230,11155,2560,,
2017-08-02 11:00:00,1180,11100,8090,11893,2480,,
2017-08-02 12:00:00,1040,5830,5500,8183,1750,,
2017-08-02 13:00:00,1310,5550,7230,9959,1780,,
2017-08-02 14:00:00,1480,8880,10640,15240,3000,,
2017-08-02 15:00:00,1460,8880,7810,10938,2040,,
2017-08-02 16:00:00,1410,9990,9400,12743,2180,,
2017-08-02 17:00:00,1330,9990,10260,13465,2090,,
2017-08-02 18:00:00,1130,19980,10590,13519,1910,,
2017-08-02 19:00:00,890,19980,9330,11247,1250,,
2017-08-02 20:00:00,810,11380,7020,9427,1570,,
2017-08-02 21:00:00,520,11100,9550,13138,2340,,
2017-08-02 22:00:00,510,12210,12290,16706,2880,,
2017-08-02 23:00:00,410,12210,5470,7586,1380,,
2017-08-03 00:00:00,130,15540,4620,6230,1050,,
2017-08-03 01:00:00,170,15540,3580,5083,980,,
2017-08-03 02:00:00,130,8880,4260,5885,1060,,
2017-08-03 03:00:00,60,8880,4040,6049,1310,,
2017-08-03 04:00:00,80,6660,4270,6141,1220,,
2017-08-03 05:00:00,40,6660,5920,8373,1600,,
2017-08-03 06:00:00,30,5550,5590,8641,1990,,
2017-08-03 07:00:00,200,5550,6880,12277,3520,,
2017-08-03 08:00:00,130,15260,9700,19544,6420,,
2017-08-03 09:00:00,290,15540,6690,12884,4040,,
2017-08-03 10:00:00,580,9990,12310,29498,11210,,
2017-08-03 11:00:00,550,9990,10710,21918,7310,,
2017-08-03 12:00:00,690,5550,4700,7521,1840,,
2017-08-03 13:00:00,960,5550,8580,13824,3420,,
2017-08-03 14:00:00,1150,3330,16310,26092,6380,,
2017-08-03 15:00:00,1150,3330,16000,25077,5920,,
2017-08-03 16:00:00,1220,9990,12910,19472,4280,,
2017-08-03 17:00:00,1220,9990,8980,13151,2720,,
2017-08-03 18:00:00,1010,8880,10250,14390,2700,,
2017-08-03 19:00:00,770,8880,16900,23554,4340,,
2017-08-03 20:00:00,660,5550,10800,13974,2070,,
2017-08-03 21:00:00,590,5550,8100,10446,1530,,
2017-08-03 22:00:00,580,11100,7680,10333,1730,,
2017-08-03 23:00:00,530,11100,10040,12723,1750,,
2017-08-04 00:00:00,340,8880,11030,14250,2100,,
2017-08-04 01:00:00,410,8880,6060,7302,810,,
2017-08-04 02:00:00,360,9990,4770,6656,1230,,
2017-08-04 03:00:00,470,9990,7560,12696,3350,,
2017-08-04 04:00:00,520,5830,3890,5991,1370,,
2017-08-04 05:00:00,440,5550,4490,7296,1830,,
2017-08-04 06:00:00,370,12210,8320,16983,5650,,
2017-08-04 07:00:00,400,12210,8710,18661,6490,,
2017-08-04 08:00:00,330,6660,6580,13480,4500,,
2017-08-04 09:00:00,630,6660,12480,30021,11440,,
2017-08-04 10:00:00,800,6660,12530,29718,11210,,
2017-08-04 11:00:00,850,6660,7730,12698,3240,,
2017-08-04 12:00:00,640,4720,25740,50073,15870,,
2017-08-04 13:00:00,900,4440,20320,38597,11920,,
2017-08-04 14:00:00,820,3330,13850,21976,5300,,
2017-08-04 15:00:00,1040,3330,18790,30857,7870,,
2017-08-04 16:00:00,860,6380,12040,19216,4680,,
2017-08-04 17:00:00,820,6660,13010,20906,5150,,
2017-08-04 18:00:00,590,11100,12780,20278,4890,,
2017-08-04 19:00:00,410,11100,15860,27237,7420,,
2017-08-04 20:00:00,270,16650,17240,30840,8870,,
2017-08-04 21:00:00,160,16650,14720,25530,7050,,
2017-08-04 22:00:00,190,11380,12080,20605,5560,,
2017-08-04 23:00:00,0,11100,5750,9077,2170,,
2017-08-05 00:00:00,640,7770,5660,7837,1420,,
2017-08-05 01:00:00,650,7770,5840,9167,2170,,
2017-08-05 02:00:00,610,5550,8580,15066,4230,,
2017-08-05 03:00:00,530,5550,10840,19028,5340,,
2017-08-05 04:00:00,570,3330,17240,31944,9590,,
2017-08-05 05:00:00,640,3330,12920,22626,6330,,
2017-08-05 06:00:00,600,3330,13890,24531,6940,,
2017-08-05 07:00:00,680,3330,9200,16299,4630,,
2017-08-05 08:00:00,680,2220,14700,28116,8750,,
2017-08-05 09:00:00,850,2220,11070,22585,7510,,
2017-08-05 10:00:00,890,2220,10360,19759,6130,,
2017-08-05 11:00:00,990,2220,23360,45317,14320,,
2017-08-05 12:00:00,340,1110,28220,55620,17870,,
2017-08-05 13:00:00,500,1110,31090,59134,18290,,
2017-08-05 14:00:00,290,2220,16490,26778,6710,,
2017-08-05 15:00:00,380,2220,15260,25303,6550,,
2017-08-05 16:00:00,370,10820,9220,13069,2510,,
2017-08-05 17:00:00,310,11100,8840,12919,2660,,
2017-08-05 18:00:00,290,14430,10620,16063,3550,,
2017-08-05 19:00:00,100,14430,12110,16833,3080,,
2017-08-05 20:00:00,50,16650,9420,13253,2500,,
2017-08-05 21:00:00,-120,16650,12520,17794,3440,,
2017-08-05 22:00:00,-140,22200,9100,12857,2450,,
2017-08-05 23:00:00,-140,22200,7360,10687,2170,,
2017-08-06 00:00:00,420,17760,6040,7849,1180,,
2017-08-06 01:00:00,440,17760,2790,4523,1130,,
2017-08-06 02:00:00,300,9990,3010,4298,840,,
2017-08-06 03:00:00,310,9990,3620,4647,670,,
2017-08-06 04:00:00,230,15540,2870,4281,920,,
2017-08-06 05:00:00,340,15540,3530,4803,830,,
2017-08-06 06:00:00,300,17760,5800,7686,1230,,
2017-08-06 07:00:00,320,17760,5270,7570,1500,,
2017-08-06 08:00:00,500,10270,4370,7375,1960,,
2017-08-06 09:00:00,690,9990,7980,13239,3430,,
2017-08-06 10:00:00,760,21920,8870,13225,2840,,
2017-08-06 11:00:00,840,22200,9730,13901,2720,,
2017-08-06 12:00:00,830,18870,11260,15814,2970,,
2017-08-06 13:00:00,780,18870,10470,14027,2320,,
2017-08-06 14:00:00,910,10270,10650,13993,2180,,
2017-08-06 15:00:00,1220,9990,8460,10990,1650,,
2017-08-06 16:00:00,1010,14430,6960,9459,1630,,
2017-08-06 17:00:00,890,14430,8660,11083,1580,,
2017-08-06 18:00:00,840,18870,14650,38171,15340,,
2017-08-06 19:00:00,680,18870,14070,15864,1170,,
2017-08-06 20:00:00,640,24420,16650,18030,900,,
2017-08-06 21:00:00,570,24420,16760,18278,990,,
2017-08-06 22:00:00,400,23310,18630,19688,690,,
2017-08-06 23:00:00,310,23310,13690,15055,890,,
2017-08-07 00:00:00,460,19980,4920,6745,1190,,
2017-08-07 01:00:00,460,19980,7460,9055,1040,,
2017-08-07 02:00:00,360,21090,11910,13121,790,,
2017-08-07 03:00:00,360,21090,4060,4765,460,,
2017-08-07 04:00:00,410,15540,4330,5465,740,,
2017-08-07 05:00:00,400,15540,4350,5561,790,,
2017-08-07 06:00:00,420,19980,8960,13345,2860,,
2017-08-07 07:00:00,580,19980,9940,14739,3130,,
2017-08-07 08:00:00,620,22200,11460,17854,4170,,
2017-08-07 09:00:00,900,22200,9340,15611,4090,,
2017-08-07 10:00:00,910,28580,15240,27307,7870,,
2017-08-07 11:00:00,940,28860,8190,12606,2880,,
2017-08-07 12:00:00,590,26640,12700,19692,4560,,
2017-08-07 13:00:00,680,26640,6630,9758,2040,,
2017-08-07 14:00:00,950,24420,14390,23329,5830,,
2017-08-07 15:00:00,1010,24420,15930,26939,7180,,
2017-08-07 16:00:00,950,22200,16350,26163,6400,,
2017-08-07 17:00:00,800,22200,10480,15785,3460,,
2017-08-07 18:00:00,660,22200,8550,12813,2780,,
2017-08-07 19:00:00,520,22200,7960,11502,2310,,
2017-08-07 20:00:00,430,19150,3720,5989,1480,,
2017-08-07 21:00:00,440,18870,3340,4321,640,,
2017-08-07 22:00:00,380,18870,3730,5156,930,,
2017-08-07 23:00:00,310,18870,4720,6192,960,,
2017-08-08 00:00:00,610,12210,5430,7423,1300,,
2017-08-08 01:00:00,710,12210,7340,9395,1340,,
2017-08-08 02:00:00,710,6940,8770,10625,1210,,
2017-08-08 03:00:00,710,6660,5410,6897,970,,
2017-08-08 04:00:00,770,8880,5900,6621,470,,
2017-08-08 05:00:00,780,8880,5550,7497,1270,,
2017-08-08 06:00:00,760,12210,6730,8309,1030,,
2017-08-08 07:00:00,860,12210,6490,8943,1600,,
2017-08-08 08:00:00,850,13320,8250,11761,2290,,
2017-08-08 09:00:00,1190,13320,5930,8445,1640,,
2017-08-08 10:00:00,1230,15540,7240,11871,3020,,
2017-08-08 11:00:00,1430,15540,9330,15463,4000,,
2017-08-08 12:00:00,650,14430,6010,9414,2220,,
2017-08-08 13:00:00,660,14430,7840,11489,2380,,
2017-08-08 14:00:00,720,7770,7580,10187,1700,,
2017-08-08 15:00:00,640,7770,8100,12041,2570,,
2017-08-08 16:00:00,550,20810,6450,9609,2060,,
2017-08-08 17:00:00,620,21090,5870,8247,1550,,
2017-08-08 18:00:00,500,13600,8560,11427,1870,,
2017-08-08 19:00:00,280,13320,7090,9482,1560,,
2017-08-08 20:00:00,230,21090,6070,7772,1110,,
2017-08-08 21:00:00,220,21090,6280,7461,770,,
2017-08-08 22:00:00,120,14430,7270,8803,1000,,
2017-08-08 23:00:00,180,14430,3410,4683,830,,
2017-08-09 00:00:00,340,9160,4840,6051,790,,
2017-08-09 01:00:00,390,8880,6110,7459,880,,
2017-08-09 02:00:00,380,7770,4460,6254,1170,,
2017-08-09 03:00:00,300,7770,3490,5192,1110,,
2017-08-09 04:00:00,330,5550,3000,4656,1080,,
2017-08-09 05:00:00,270,5550,4480,6090,1050,,
2017-08-09 06:00:00,210,8880,6420,8275,1210,,
2017-08-09 07:00:00,310,8880,8680,13510,3150,,
2017-08-09 08:00:00,350,14430,6350,10061,2420,,
2017-08-09 09:00:00,550,14430,5650,8824,2070,,
2017-08-09 10:00:00,590,17760,5910,9222,2160,,
2017-08-09 11:00:00,790,17760,8130,12745,3010,,
2017-08-09 12:00:00,530,19700,8250,13172,3210,,
2017-08-09 13:00:00,570,19980,5350,8325,1940,,
2017-08-09 14:00:00,620,24420,5060,6823,1150,,
2017-08-09 15:00:00,630,24420,7540,10683,2050,,
2017-08-09 16:00:00,680,26640,9310,12745,2240,,
2017-08-09 17:00:00,700,26640,7510,10255,1790,,
2017-08-09 18:00:00,380,31080,8470,10939,1610,,
2017-08-09 19:00:00,400,31080,8250,9691,940,,
2017-08-09 20:00:00,290,26920,8100,9725,1060,,
2017-08-09 21:00:00,260,26640,7850,9383,1000,,
2017-08-09 22:00:00,290,27750,9860,11409,1010,,
2017-08-09 23:00:00,300,27750,8050,9798,1140,,
2017-08-10 00:00:00,410,22480,7450,8646,780,,
2017-08-10 01:00:00,410,22200,5770,7058,840,,
2017-08-10 02:00:00,460,14430,6980,8237,820,,
2017-08-10 03:00:00,470,14430,6830,7719,580,,
2017-08-10 04:00:00,510,15540,7860,9194,870,,
2017-08-10 05:00:00,420,15540,7370,8014,420,,
2017-08-10 06:00:00,320,25250,8310,10365,1340,,
2017-08-10 07:00:00,520,25530,9670,13120,2250,,
2017-08-10 08:00:00,830,26640,7190,9858,1740,,
2017-08-10 09:00:00,1280,26640,7510,10040,1650,,
2017-08-10 10:00:00,1570,34410,5720,7606,1230,,
2017-08-10 11:00:00,1620,34410,6090,8559,1610,,
2017-08-10 12:00:00,1610,36630,11180,15765,2990,,
2017-08-10 13:00:00,1520,36630,10080,13714,2370,,
2017-08-10 14:00:00,1900,22200,7050,8890,1200,,
2017-08-10 15:00:00,1530,22200,7990,10796,1830,,
2017-08-10 16:00:00,1200,32190,13100,15446,1530,,
2017-08-10 17:00:00,1000,32190,17260,19851,1690,,
2017-08-10 18:00:00,670,33300,24820,27105,1490,,
2017-08-10 19:00:00,320,33300,23740,25534,1170,,
2017-08-10 20:00:00,240,34410,11370,13072,1110,,
2017-08-10 21:00:00,220,34410,11010,12329,860,,
2017-08-10 22:00:00,150,28860,10320,11378,690,,
2017-08-10 23:00:00,,28860,14470,15850,900,,
2017-08-11 00:00:00,1230,31080,14140,15765,1060,,
2017-08-11 01:00:00,1480,31080,14930,16387,950,,
2017-08-11 02:00:00,1330,23310,12400,13121,470,,
2017-08-11 03:00:00,1360,23310,16150,17285,740,,
2017-08-11 04:00:00,1210,28580,11950,13959,1310,,
2017-08-11 05:00:00,1340,28860,13980,15360,900,,
2017-08-11 06:00:00,1380,36350,19160,21506,1530,,
2017-08-11 07:00:00,1270,36630,13020,15734,1770,,
2017-08-11 08:00:00,2280,43010,12790,16025,2110,,
2017-08-11 09:00:00,3510,43290,11290,13820,1650,,
2017-08-11 10:00:00,4200,60770,9970,11887,1250,,
2017-08-11 11:00:00,4810,61050,10610,12358,1140,,
2017-08-11 12:00:00,3170,42740,9330,11906,1680,,
2017-08-11 13:00:00,2670,42180,9860,12497,1720,,
2017-08-11 14:00:00,2890,28030,5890,7991,1370,,
2017-08-11 15:00:00,2630,27750,8870,11323,1600,,
2017-08-11 16:00:00,1530,27750,14250,16857,1700,,
2017-08-11 17:00:00,1110,27750,18120,20604,1620,,
2017-08-11 18:00:00,680,24420,22520,25909,2210,,
2017-08-11 19:00:00,630,24420,13560,15247,1100,,
2017-08-11 20:00:00,680,24420,13960,15401,940,,
2017-08-11 21:00:00,720,24420,11490,12717,800,,
2017-08-11 22:00:00,450,25530,13710,14707,650,,
2017-08-11 23:00:00,780,25530,16890,17902,660,,
2017-08-12 00:00:00,900,26640,21010,22835,1190,,
2017-08-12 01:00:00,1260,26640,22580,25785,2090,,
2017-08-12 02:00:00,1200,13600,18580,19439,560,,
2017-08-12 03:00:00,1330,13320,16260,18085,1190,,
2017-08-12 04:00:00,1120,29690,17090,18623,1000,,
2017-08-12 05:00:00,810,29970,16740,18059,860,,
2017-08-12 06:00:00,780,62720,17060,19329,1480,,
2017-08-12 07:00:00,830,63270,18640,23317,3050,,
2017-08-12 08:00:00,1540,62160,13100,15768,1740,,
2017-08-12 09:00:00,3020,62160,9490,11483,1300,,
2017-08-12 10:00:00,4200,51060,7850,9353,980,,
2017-08-12 11:00:00,3890,51060,6110,7567,950,,
2017-08-12 12:00:00,2790,49950,7500,9969,1610,,
2017-08-12 13:00:00,4220,49950,14540,16947,1570,,
2017-08-12 14:00:00,3320,34690,17720,19637,1250,,
2017-08-12 15:00:00,2820,34410,12390,14506,1380,,
2017-08-12 16:00:00,3070,31080,15690,18021,1520,,
2017-08-12 17:00:00,5860,31080,12070,13741,1090,,
2017-08-12 18:00:00,3060,31080,12190,13401,790,,
2017-08-12 19:00:00,1430,31080,13420,15413,1300,,
2017-08-12 20:00:00,1080,34410,10710,12504,1170,,
2017-08-12 21:00:00,690,34410,8390,10153,1150,,
2017-08-12 22:00:00,800,22480,7000,8825,1190,,
2017-08-12 23:00:00,780,22200,16150,17959,1180,,
2017-08-13 00:00:00,1020,21090,36370,38471,1370,,
2017-08-13 01:00:00,1020,21090,30030,31119,710,,
2017-08-13 02:00:00,1130,14710,38620,40199,1030,,
2017-08-13 03:00:00,1270,14430,28720,29931,790,,
2017-08-13 04:00:00,1050,27470,26790,28339,1010,,
2017-08-13 05:00:00,1090,27750,21410,22943,1000,,
2017-08-13 06:00:00,560,30800,16000,18729,1780,,
2017-08-13 07:00:00,590,31080,14700,17935,2110,,
2017-08-13 08:00:00,590,33300,16300,21314,3270,,
2017-08-13 09:00:00,1030,33300,16000,20293,2800,,
2017-08-13 10:00:00,1810,23590,12870,15691,1840,,
2017-08-13 11:00:00,4090,23310,9240,11601,1540,,
2017-08-13 12:00:00,3020,29970,20120,24843,3080,,
2017-08-13 13:00:00,3350,29970,11610,13726,1380,,
2017-08-13 14:00:00,3200,26920,9580,11451,1220,,
2017-08-13 15:00:00,2900,26640,10820,12752,1260,,
2017-08-13 16:00:00,2400,26640,10970,12779,1180,,
2017-08-13 17:00:00,2370,26640,14310,16349,1330,,
2017-08-13 18:00:00,2640,26640,24840,26603,1150,,
2017-08-13 19:00:00,2070,26640,14930,17276,1530,,
2017-08-13 20:00:00,1320,27470,9970,11503,1000,,
2017-08-13 21:00:00,810,27750,8180,9545,890,,
2017-08-13 22:00:00,760,18040,6810,8159,880,,
2017-08-13 23:00:00,570,17760,9610,10791,770,,
2017-08-14 00:00:00,790,15540,9310,10767,950,,
2017-08-14 01:00:00,740,15540,10580,11439,560,,
2017-08-14 02:00:00,660,12210,8740,9599,560,,
2017-08-14 03:00:00,520,12210,13140,14551,920,,
